Export commodity(Tons),commodity_name,Billionaires per Million people,Billionaire_Name,RichestNetworld(Bn),CrimeIndex,SafetyIndex,Spend on Education %,education.spend per student,Gini coefficient(World_bank)%,Gini coefficient(CIA)%,Area(km),Density,Population_Change%,Global_pop%,Population.Rank,GlobalPeaceIndex(GPI)2024(1-5),Safety_index,GDP.Rank,GDP(IMF'24),GDP(UN'22),GDP PER CAPITAL,Population,Country,Year
23.8K,Potatoes,,,,,,0.058,,28.50%,28.50%,38.4K,21,0.0065,0.01%,166,1.564,70,161,$3.11 Bn,$2.90 Bn,"$3,904",796682,Bhutan,2022
23.8K,Potatoes,,,,,,0.058,,28.50%,28.50%,38.4K,21,0.0065,0.01%,166,1.564,70,161,$3.11 Bn,$2.90 Bn,"$3,904",796682,Bhutan,2023
23.8K,Potatoes,,,,,,0.058,,28.50%,28.50%,38.4K,21,0.0065,0.01%,166,1.564,70,161,$3.11 Bn,$2.90 Bn,"$3,904",796682,Bhutan,2022
23.8K,Potatoes,,,,,,0.058,,28.50%,28.50%,38.4K,21,0.0065,0.01%,166,1.564,70,161,$3.11 Bn,$2.90 Bn,"$3,904",796682,Bhutan,2022
23.8K,Potatoes,,,,,,0.058,,28.50%,28.50%,38.4K,21,0.0065,0.01%,166,1.564,70,161,$3.11 Bn,$2.90 Bn,"$3,904",796682,Bhutan,2023
23.8K,Potatoes,,,,,,0.058,,28.50%,28.50%,38.4K,21,0.0065,0.01%,166,1.564,70,161,$3.11 Bn,$2.90 Bn,"$3,904",796682,Bhutan,2022
23.8K,Potatoes,,,,,,0.058,,28.50%,28.50%,38.4K,21,0.0065,0.01%,166,1.564,70,161,$3.11 Bn,$2.90 Bn,"$3,904",796682,Bhutan,2022
23.8K,Potatoes,,,,,,0.058,,28.50%,28.50%,38.4K,21,0.0065,0.01%,166,1.564,70,161,$3.11 Bn,$2.90 Bn,"$3,904",796682,Bhutan,2023
23.8K,Potatoes,,,,,,0.058,,28.50%,28.50%,38.4K,21,0.0065,0.01%,166,1.564,70,161,$3.11 Bn,$2.90 Bn,"$3,904",796682,Bhutan,2022
23.8K,Potatoes,,,,,,0.058,,28.50%,28.50%,38.4K,21,0.0065,0.01%,166,1.564,70,161,$3.11 Bn,$2.90 Bn,"$3,904",796682,Bhutan,2022
23.8K,Potatoes,,,,,,0.058,,28.50%,28.50%,38.4K,21,0.0065,0.01%,166,1.564,70,161,$3.11 Bn,$2.90 Bn,"$3,904",796682,Bhutan,2023
23.8K,Potatoes,,,,,,0.058,,28.50%,28.50%,38.4K,21,0.0065,0.01%,166,1.564,70,161,$3.11 Bn,$2.90 Bn,"$3,904",796682,Bhutan,2022
23.8K,Potatoes,,,,,,0.058,,28.50%,28.50%,38.4K,21,0.0065,0.01%,166,1.564,70,161,$3.11 Bn,$2.90 Bn,"$3,904",796682,Bhutan,2022
23.8K,Potatoes,,,,,,0.058,,28.50%,28.50%,38.4K,21,0.0065,0.01%,166,1.564,70,161,$3.11 Bn,$2.90 Bn,"$3,904",796682,Bhutan,2023
23.8K,Potatoes,,,,,,0.058,,28.50%,28.50%,38.4K,21,0.0065,0.01%,166,1.564,70,161,$3.11 Bn,$2.90 Bn,"$3,904",796682,Bhutan,2022
23.8K,Potatoes,,,,,,0.058,,28.50%,28.50%,38.4K,21,0.0065,0.01%,166,1.564,70,161,$3.11 Bn,$2.90 Bn,"$3,904",796682,Bhutan,2022
45.1K,Raw milk of cattle,,,,,,0.041,,33%,,51.2K,61,0.0076,0.04%,136,1.961,48,110,$29.08 Bn,$24.47 Bn,"$9,260",3140100,Bosnia and Herzegovina,2021
45.1K,Raw milk of cattle,,,,,,0.041,,33%,,51.2K,61,0.0076,0.04%,136,1.961,48,110,$29.08 Bn,$24.47 Bn,"$9,260",3140100,Bosnia and Herzegovina,2011
45.1K,Raw milk of cattle,,,,,,0.041,,33%,,51.2K,61,0.0076,0.04%,136,1.961,48,110,$29.08 Bn,$24.47 Bn,"$9,260",3140100,Bosnia and Herzegovina,2021
45.1K,Raw milk of cattle,,,,,,0.041,,33%,,51.2K,61,0.0076,0.04%,136,1.961,48,110,$29.08 Bn,$24.47 Bn,"$9,260",3140100,Bosnia and Herzegovina,2011
45.1K,Raw milk of cattle,,,,,,0.041,,33%,,51.2K,61,0.0076,0.04%,136,1.961,48,110,$29.08 Bn,$24.47 Bn,"$9,260",3140100,Bosnia and Herzegovina,2021
45.1K,Raw milk of cattle,,,,,,0.041,,33%,,51.2K,61,0.0076,0.04%,136,1.961,48,110,$29.08 Bn,$24.47 Bn,"$9,260",3140100,Bosnia and Herzegovina,2011
45.1K,Raw milk of cattle,,,,,,0.041,,33%,,51.2K,61,0.0076,0.04%,136,1.961,48,110,$29.08 Bn,$24.47 Bn,"$9,260",3140100,Bosnia and Herzegovina,2021
45.1K,Raw milk of cattle,,,,,,0.041,,33%,,51.2K,61,0.0076,0.04%,136,1.961,48,110,$29.08 Bn,$24.47 Bn,"$9,260",3140100,Bosnia and Herzegovina,2011
45.1K,Raw milk of cattle,,,,,,0.041,,33%,,51.2K,61,0.0076,0.04%,136,1.961,48,110,$29.08 Bn,$24.47 Bn,"$9,260",3140100,Bosnia and Herzegovina,2021
45.1K,Raw milk of cattle,,,,,,0.041,,33%,,51.2K,61,0.0076,0.04%,136,1.961,48,110,$29.08 Bn,$24.47 Bn,"$9,260",3140100,Bosnia and Herzegovina,2011
45.1K,Raw milk of cattle,,,,,,0.041,,33%,,51.2K,61,0.0076,0.04%,136,1.961,48,110,$29.08 Bn,$24.47 Bn,"$9,260",3140100,Bosnia and Herzegovina,2021
45.1K,Raw milk of cattle,,,,,,0.041,,33%,,51.2K,61,0.0076,0.04%,136,1.961,48,110,$29.08 Bn,$24.47 Bn,"$9,260",3140100,Bosnia and Herzegovina,2011
45.1K,Raw milk of cattle,,,,,,0.041,,33%,,51.2K,61,0.0076,0.04%,136,1.961,48,110,$29.08 Bn,$24.47 Bn,"$9,260",3140100,Bosnia and Herzegovina,2021
45.1K,Raw milk of cattle,,,,,,0.041,,33%,,51.2K,61,0.0076,0.04%,136,1.961,48,110,$29.08 Bn,$24.47 Bn,"$9,260",3140100,Bosnia and Herzegovina,2011
25.2M,Maize (corn),0.136,Rinat Akhmetov,$4,46.9,53.1,0.059,,25.60%,25.60%,603.5K,67,0.0296,0.49%,40,3.28,30,58,$188.94 Bn,$160.50 Bn,"$4,847",38980400,Ukraine,2022
25.2M,Maize (corn),0.136,Rinat Akhmetov,$4,46.9,53.1,0.059,,25.60%,25.60%,603.5K,67,0.0296,0.49%,40,3.28,30,58,$188.94 Bn,$160.50 Bn,"$4,847",38980400,Ukraine,2020
25.2M,Maize (corn),0.136,Rinat Akhmetov,$4,46.9,53.1,0.059,,25.60%,25.60%,603.5K,67,0.0296,0.49%,40,3.28,30,58,$188.94 Bn,$160.50 Bn,"$4,847",38980400,Ukraine,2020
25.2M,Maize (corn),0.136,Rinat Akhmetov,$4,46.9,53.1,0.059,,25.60%,25.60%,603.5K,67,0.0296,0.49%,40,3.28,30,58,$188.94 Bn,$160.50 Bn,"$4,847",38980400,Ukraine,2022
25.2M,Maize (corn),0.136,Rinat Akhmetov,$4,46.9,53.1,0.059,,25.60%,25.60%,603.5K,67,0.0296,0.49%,40,3.28,30,58,$188.94 Bn,$160.50 Bn,"$4,847",38980400,Ukraine,2020
25.2M,Maize (corn),0.136,Rinat Akhmetov,$4,46.9,53.1,0.059,,25.60%,25.60%,603.5K,67,0.0296,0.49%,40,3.28,30,58,$188.94 Bn,$160.50 Bn,"$4,847",38980400,Ukraine,2020
25.2M,Maize (corn),0.136,Rinat Akhmetov,$4,46.9,53.1,0.059,,25.60%,25.60%,603.5K,67,0.0296,0.49%,40,3.28,30,58,$188.94 Bn,$160.50 Bn,"$4,847",38980400,Ukraine,2022
25.2M,Maize (corn),0.136,Rinat Akhmetov,$4,46.9,53.1,0.059,,25.60%,25.60%,603.5K,67,0.0296,0.49%,40,3.28,30,58,$188.94 Bn,$160.50 Bn,"$4,847",38980400,Ukraine,2020
25.2M,Maize (corn),0.136,Rinat Akhmetov,$4,46.9,53.1,0.059,,25.60%,25.60%,603.5K,67,0.0296,0.49%,40,3.28,30,58,$188.94 Bn,$160.50 Bn,"$4,847",38980400,Ukraine,2020
25.2M,Maize (corn),0.136,Rinat Akhmetov,$4,46.9,53.1,0.059,,25.60%,25.60%,603.5K,67,0.0296,0.49%,40,3.28,30,58,$188.94 Bn,$160.50 Bn,"$4,847",38980400,Ukraine,2022
25.2M,Maize (corn),0.136,Rinat Akhmetov,$4,46.9,53.1,0.059,,25.60%,25.60%,603.5K,67,0.0296,0.49%,40,3.28,30,58,$188.94 Bn,$160.50 Bn,"$4,847",38980400,Ukraine,2020
25.2M,Maize (corn),0.136,Rinat Akhmetov,$4,46.9,53.1,0.059,,25.60%,25.60%,603.5K,67,0.0296,0.49%,40,3.28,30,58,$188.94 Bn,$160.50 Bn,"$4,847",38980400,Ukraine,2020
25.2M,Maize (corn),0.136,Rinat Akhmetov,$4,46.9,53.1,0.059,,25.60%,25.60%,603.5K,67,0.0296,0.49%,40,3.28,30,58,$188.94 Bn,$160.50 Bn,"$4,847",38980400,Ukraine,2022
25.2M,Maize (corn),0.136,Rinat Akhmetov,$4,46.9,53.1,0.059,,25.60%,25.60%,603.5K,67,0.0296,0.49%,40,3.28,30,58,$188.94 Bn,$160.50 Bn,"$4,847",38980400,Ukraine,2020
25.2M,Maize (corn),0.136,Rinat Akhmetov,$4,46.9,53.1,0.059,,25.60%,25.60%,603.5K,67,0.0296,0.49%,40,3.28,30,58,$188.94 Bn,$160.50 Bn,"$4,847",38980400,Ukraine,2020
25.2M,Maize (corn),0.136,Rinat Akhmetov,$4,46.9,53.1,0.059,,25.60%,25.60%,603.5K,67,0.0296,0.49%,40,3.28,30,58,$188.94 Bn,$160.50 Bn,"$4,847",38980400,Ukraine,2022
25.2M,Maize (corn),0.136,Rinat Akhmetov,$4,46.9,53.1,0.059,,25.60%,25.60%,603.5K,67,0.0296,0.49%,40,3.28,30,58,$188.94 Bn,$160.50 Bn,"$4,847",38980400,Ukraine,2020
25.2M,Maize (corn),0.136,Rinat Akhmetov,$4,46.9,53.1,0.059,,25.60%,25.60%,603.5K,67,0.0296,0.49%,40,3.28,30,58,$188.94 Bn,$160.50 Bn,"$4,847",38980400,Ukraine,2020
25.2M,Maize (corn),0.136,Rinat Akhmetov,$4,46.9,53.1,0.059,,25.60%,25.60%,603.5K,67,0.0296,0.49%,40,3.28,30,58,$188.94 Bn,$160.50 Bn,"$4,847",38980400,Ukraine,2022
25.2M,Maize (corn),0.136,Rinat Akhmetov,$4,46.9,53.1,0.059,,25.60%,25.60%,603.5K,67,0.0296,0.49%,40,3.28,30,58,$188.94 Bn,$160.50 Bn,"$4,847",38980400,Ukraine,2020
25.2M,Maize (corn),0.136,Rinat Akhmetov,$4,46.9,53.1,0.059,,25.60%,25.60%,603.5K,67,0.0296,0.49%,40,3.28,30,58,$188.94 Bn,$160.50 Bn,"$4,847",38980400,Ukraine,2020
25.2M,Maize (corn),0.136,Rinat Akhmetov,$4,46.9,53.1,0.059,,25.60%,25.60%,603.5K,67,0.0296,0.49%,40,3.28,30,58,$188.94 Bn,$160.50 Bn,"$4,847",38980400,Ukraine,2022
25.2M,Maize (corn),0.136,Rinat Akhmetov,$4,46.9,53.1,0.059,,25.60%,25.60%,603.5K,67,0.0296,0.49%,40,3.28,30,58,$188.94 Bn,$160.50 Bn,"$4,847",38980400,Ukraine,2020
25.2M,Maize (corn),0.136,Rinat Akhmetov,$4,46.9,53.1,0.059,,25.60%,25.60%,603.5K,67,0.0296,0.49%,40,3.28,30,58,$188.94 Bn,$160.50 Bn,"$4,847",38980400,Ukraine,2020
25.2M,Maize (corn),0.136,Rinat Akhmetov,$4,46.9,53.1,0.059,,25.60%,25.60%,603.5K,67,0.0296,0.49%,40,3.28,30,58,$188.94 Bn,$160.50 Bn,"$4,847",38980400,Ukraine,2022
25.2M,Maize (corn),0.136,Rinat Akhmetov,$4,46.9,53.1,0.059,,25.60%,25.60%,603.5K,67,0.0296,0.49%,40,3.28,30,58,$188.94 Bn,$160.50 Bn,"$4,847",38980400,Ukraine,2020
25.2M,Maize (corn),0.136,Rinat Akhmetov,$4,46.9,53.1,0.059,,25.60%,25.60%,603.5K,67,0.0296,0.49%,40,3.28,30,58,$188.94 Bn,$160.50 Bn,"$4,847",38980400,Ukraine,2020
423.1K,Wheat,0.96,Maria Angelicoussis,$6.40,46.7,53.3,0.041,"$7,100",32.90%,32.90%,132K,77,0.0108,0.12%,95,1.793,73,54,$250.28 Bn,$217.29 Bn,"$25,182",9938840,Greece,2021
423.1K,Wheat,0.96,Maria Angelicoussis,$6.40,46.7,53.3,0.041,"$7,100",32.90%,32.90%,132K,77,0.0108,0.12%,95,1.793,73,54,$250.28 Bn,$217.29 Bn,"$25,182",9938840,Greece,2021
423.1K,Wheat,0.96,Maria Angelicoussis,$6.40,46.7,53.3,0.041,"$7,100",32.90%,32.90%,132K,77,0.0108,0.12%,95,1.793,73,54,$250.28 Bn,$217.29 Bn,"$25,182",9938840,Greece,2021
423.1K,Wheat,0.96,Maria Angelicoussis,$6.40,46.7,53.3,0.041,"$7,100",32.90%,32.90%,132K,77,0.0108,0.12%,95,1.793,73,54,$250.28 Bn,$217.29 Bn,"$25,182",9938840,Greece,2021
423.1K,Wheat,0.96,Maria Angelicoussis,$6.40,46.7,53.3,0.041,"$7,100",32.90%,32.90%,132K,77,0.0108,0.12%,95,1.793,73,54,$250.28 Bn,$217.29 Bn,"$25,182",9938840,Greece,2021
423.1K,Wheat,0.96,Maria Angelicoussis,$6.40,46.7,53.3,0.041,"$7,100",32.90%,32.90%,132K,77,0.0108,0.12%,95,1.793,73,54,$250.28 Bn,$217.29 Bn,"$25,182",9938840,Greece,2021
423.1K,Wheat,0.96,Maria Angelicoussis,$6.40,46.7,53.3,0.041,"$7,100",32.90%,32.90%,132K,77,0.0108,0.12%,95,1.793,73,54,$250.28 Bn,$217.29 Bn,"$25,182",9938840,Greece,2021
423.1K,Wheat,0.96,Maria Angelicoussis,$6.40,46.7,53.3,0.041,"$7,100",32.90%,32.90%,132K,77,0.0108,0.12%,95,1.793,73,54,$250.28 Bn,$217.29 Bn,"$25,182",9938840,Greece,2021
423.1K,Wheat,0.96,Maria Angelicoussis,$6.40,46.7,53.3,0.041,"$7,100",32.90%,32.90%,132K,77,0.0108,0.12%,95,1.793,73,54,$250.28 Bn,$217.29 Bn,"$25,182",9938840,Greece,2021
423.1K,Wheat,0.96,Maria Angelicoussis,$6.40,46.7,53.3,0.041,"$7,100",32.90%,32.90%,132K,77,0.0108,0.12%,95,1.793,73,54,$250.28 Bn,$217.29 Bn,"$25,182",9938840,Greece,2021
423.1K,Wheat,0.96,Maria Angelicoussis,$6.40,46.7,53.3,0.041,"$7,100",32.90%,32.90%,132K,77,0.0108,0.12%,95,1.793,73,54,$250.28 Bn,$217.29 Bn,"$25,182",9938840,Greece,2021
423.1K,Wheat,0.96,Maria Angelicoussis,$6.40,46.7,53.3,0.041,"$7,100",32.90%,32.90%,132K,77,0.0108,0.12%,95,1.793,73,54,$250.28 Bn,$217.29 Bn,"$25,182",9938840,Greece,2021
423.1K,Wheat,0.96,Maria Angelicoussis,$6.40,46.7,53.3,0.041,"$7,100",32.90%,32.90%,132K,77,0.0108,0.12%,95,1.793,73,54,$250.28 Bn,$217.29 Bn,"$25,182",9938840,Greece,2021
423.1K,Wheat,0.96,Maria Angelicoussis,$6.40,46.7,53.3,0.041,"$7,100",32.90%,32.90%,132K,77,0.0108,0.12%,95,1.793,73,54,$250.28 Bn,$217.29 Bn,"$25,182",9938840,Greece,2021
423.1K,Wheat,0.96,Maria Angelicoussis,$6.40,46.7,53.3,0.041,"$7,100",32.90%,32.90%,132K,77,0.0108,0.12%,95,1.793,73,54,$250.28 Bn,$217.29 Bn,"$25,182",9938840,Greece,2021
423.1K,Wheat,0.96,Maria Angelicoussis,$6.40,46.7,53.3,0.041,"$7,100",32.90%,32.90%,132K,77,0.0108,0.12%,95,1.793,73,54,$250.28 Bn,$217.29 Bn,"$25,182",9938840,Greece,2021
423.1K,Wheat,0.96,Maria Angelicoussis,$6.40,46.7,53.3,0.041,"$7,100",32.90%,32.90%,132K,77,0.0108,0.12%,95,1.793,73,54,$250.28 Bn,$217.29 Bn,"$25,182",9938840,Greece,2021
423.1K,Wheat,0.96,Maria Angelicoussis,$6.40,46.7,53.3,0.041,"$7,100",32.90%,32.90%,132K,77,0.0108,0.12%,95,1.793,73,54,$250.28 Bn,$217.29 Bn,"$25,182",9938840,Greece,2021
423.1K,Wheat,0.96,Maria Angelicoussis,$6.40,46.7,53.3,0.041,"$7,100",32.90%,32.90%,132K,77,0.0108,0.12%,95,1.793,73,54,$250.28 Bn,$217.29 Bn,"$25,182",9938840,Greece,2021
423.1K,Wheat,0.96,Maria Angelicoussis,$6.40,46.7,53.3,0.041,"$7,100",32.90%,32.90%,132K,77,0.0108,0.12%,95,1.793,73,54,$250.28 Bn,$217.29 Bn,"$25,182",9938840,Greece,2021
423.1K,Wheat,0.96,Maria Angelicoussis,$6.40,46.7,53.3,0.041,"$7,100",32.90%,32.90%,132K,77,0.0108,0.12%,95,1.793,73,54,$250.28 Bn,$217.29 Bn,"$25,182",9938840,Greece,2021
423.1K,Wheat,0.96,Maria Angelicoussis,$6.40,46.7,53.3,0.041,"$7,100",32.90%,32.90%,132K,77,0.0108,0.12%,95,1.793,73,54,$250.28 Bn,$217.29 Bn,"$25,182",9938840,Greece,2021
423.1K,Wheat,0.96,Maria Angelicoussis,$6.40,46.7,53.3,0.041,"$7,100",32.90%,32.90%,132K,77,0.0108,0.12%,95,1.793,73,54,$250.28 Bn,$217.29 Bn,"$25,182",9938840,Greece,2021
423.1K,Wheat,0.96,Maria Angelicoussis,$6.40,46.7,53.3,0.041,"$7,100",32.90%,32.90%,132K,77,0.0108,0.12%,95,1.793,73,54,$250.28 Bn,$217.29 Bn,"$25,182",9938840,Greece,2021
423.1K,Wheat,0.96,Maria Angelicoussis,$6.40,46.7,53.3,0.041,"$7,100",32.90%,32.90%,132K,77,0.0108,0.12%,95,1.793,73,54,$250.28 Bn,$217.29 Bn,"$25,182",9938840,Greece,2021
423.1K,Wheat,0.96,Maria Angelicoussis,$6.40,46.7,53.3,0.041,"$7,100",32.90%,32.90%,132K,77,0.0108,0.12%,95,1.793,73,54,$250.28 Bn,$217.29 Bn,"$25,182",9938840,Greece,2021
423.1K,Wheat,0.96,Maria Angelicoussis,$6.40,46.7,53.3,0.041,"$7,100",32.90%,32.90%,132K,77,0.0108,0.12%,95,1.793,73,54,$250.28 Bn,$217.29 Bn,"$25,182",9938840,Greece,2021
399K,Raw cane or beet sugar (centrifugal only),,,,,,0.063,,54.60%,54.60%,17.4K,73,0.0107,0.02%,159,2.209,47,153,$5.08 Bn,$4.33 Bn,"$4,048",1256170,Eswatini,2023
399K,Raw cane or beet sugar (centrifugal only),,,,,,0.063,,54.60%,54.60%,17.4K,73,0.0107,0.02%,159,2.209,47,153,$5.08 Bn,$4.33 Bn,"$4,048",1256170,Eswatini,2016
399K,Raw cane or beet sugar (centrifugal only),,,,,,0.063,,54.60%,54.60%,17.4K,73,0.0107,0.02%,159,2.209,47,153,$5.08 Bn,$4.33 Bn,"$4,048",1256170,Eswatini,2016
399K,Raw cane or beet sugar (centrifugal only),,,,,,0.063,,54.60%,54.60%,17.4K,73,0.0107,0.02%,159,2.209,47,153,$5.08 Bn,$4.33 Bn,"$4,048",1256170,Eswatini,2023
399K,Raw cane or beet sugar (centrifugal only),,,,,,0.063,,54.60%,54.60%,17.4K,73,0.0107,0.02%,159,2.209,47,153,$5.08 Bn,$4.33 Bn,"$4,048",1256170,Eswatini,2016
399K,Raw cane or beet sugar (centrifugal only),,,,,,0.063,,54.60%,54.60%,17.4K,73,0.0107,0.02%,159,2.209,47,153,$5.08 Bn,$4.33 Bn,"$4,048",1256170,Eswatini,2016
399K,Raw cane or beet sugar (centrifugal only),,,,,,0.063,,54.60%,54.60%,17.4K,73,0.0107,0.02%,159,2.209,47,153,$5.08 Bn,$4.33 Bn,"$4,048",1256170,Eswatini,2023
399K,Raw cane or beet sugar (centrifugal only),,,,,,0.063,,54.60%,54.60%,17.4K,73,0.0107,0.02%,159,2.209,47,153,$5.08 Bn,$4.33 Bn,"$4,048",1256170,Eswatini,2016
399K,Raw cane or beet sugar (centrifugal only),,,,,,0.063,,54.60%,54.60%,17.4K,73,0.0107,0.02%,159,2.209,47,153,$5.08 Bn,$4.33 Bn,"$4,048",1256170,Eswatini,2016
399K,Raw cane or beet sugar (centrifugal only),,,,,,0.063,,54.60%,54.60%,17.4K,73,0.0107,0.02%,159,2.209,47,153,$5.08 Bn,$4.33 Bn,"$4,048",1256170,Eswatini,2023
399K,Raw cane or beet sugar (centrifugal only),,,,,,0.063,,54.60%,54.60%,17.4K,73,0.0107,0.02%,159,2.209,47,153,$5.08 Bn,$4.33 Bn,"$4,048",1256170,Eswatini,2016
399K,Raw cane or beet sugar (centrifugal only),,,,,,0.063,,54.60%,54.60%,17.4K,73,0.0107,0.02%,159,2.209,47,153,$5.08 Bn,$4.33 Bn,"$4,048",1256170,Eswatini,2016
399K,Raw cane or beet sugar (centrifugal only),,,,,,0.063,,54.60%,54.60%,17.4K,73,0.0107,0.02%,159,2.209,47,153,$5.08 Bn,$4.33 Bn,"$4,048",1256170,Eswatini,2023
399K,Raw cane or beet sugar (centrifugal only),,,,,,0.063,,54.60%,54.60%,17.4K,73,0.0107,0.02%,159,2.209,47,153,$5.08 Bn,$4.33 Bn,"$4,048",1256170,Eswatini,2016
399K,Raw cane or beet sugar (centrifugal only),,,,,,0.063,,54.60%,54.60%,17.4K,73,0.0107,0.02%,159,2.209,47,153,$5.08 Bn,$4.33 Bn,"$4,048",1256170,Eswatini,2016
399K,Raw cane or beet sugar (centrifugal only),,,,,,0.063,,54.60%,54.60%,17.4K,73,0.0107,0.02%,159,2.209,47,153,$5.08 Bn,$4.33 Bn,"$4,048",1256170,Eswatini,2023
399K,Raw cane or beet sugar (centrifugal only),,,,,,0.063,,54.60%,54.60%,17.4K,73,0.0107,0.02%,159,2.209,47,153,$5.08 Bn,$4.33 Bn,"$4,048",1256170,Eswatini,2016
399K,Raw cane or beet sugar (centrifugal only),,,,,,0.063,,54.60%,54.60%,17.4K,73,0.0107,0.02%,159,2.209,47,153,$5.08 Bn,$4.33 Bn,"$4,048",1256170,Eswatini,2016
399K,Raw cane or beet sugar (centrifugal only),,,,,,0.063,,54.60%,54.60%,17.4K,73,0.0107,0.02%,159,2.209,47,153,$5.08 Bn,$4.33 Bn,"$4,048",1256170,Eswatini,2023
399K,Raw cane or beet sugar (centrifugal only),,,,,,0.063,,54.60%,54.60%,17.4K,73,0.0107,0.02%,159,2.209,47,153,$5.08 Bn,$4.33 Bn,"$4,048",1256170,Eswatini,2016
399K,Raw cane or beet sugar (centrifugal only),,,,,,0.063,,54.60%,54.60%,17.4K,73,0.0107,0.02%,159,2.209,47,153,$5.08 Bn,$4.33 Bn,"$4,048",1256170,Eswatini,2016
748.2K,Refined sugar,0.054,Aziz Akhannouch & family,$1.70,46.5,53.5,0.06,,39.50%,,446.6K,86,0.0092,0.48%,41,2.054,54,60,$152.38 Bn,$130.91 Bn,"$3,965",38430800,Morocco,2023
748.2K,Refined sugar,0.054,Aziz Akhannouch & family,$1.70,46.5,53.5,0.06,,39.50%,,446.6K,86,0.0092,0.48%,41,2.054,54,60,$152.38 Bn,$130.91 Bn,"$3,965",38430800,Morocco,2013
748.2K,Refined sugar,0.054,Aziz Akhannouch & family,$1.70,46.5,53.5,0.06,,39.50%,,446.6K,86,0.0092,0.48%,41,2.054,54,60,$152.38 Bn,$130.91 Bn,"$3,965",38430800,Morocco,2023
748.2K,Refined sugar,0.054,Aziz Akhannouch & family,$1.70,46.5,53.5,0.06,,39.50%,,446.6K,86,0.0092,0.48%,41,2.054,54,60,$152.38 Bn,$130.91 Bn,"$3,965",38430800,Morocco,2013
748.2K,Refined sugar,0.054,Aziz Akhannouch & family,$1.70,46.5,53.5,0.06,,39.50%,,446.6K,86,0.0092,0.48%,41,2.054,54,60,$152.38 Bn,$130.91 Bn,"$3,965",38430800,Morocco,2023
748.2K,Refined sugar,0.054,Aziz Akhannouch & family,$1.70,46.5,53.5,0.06,,39.50%,,446.6K,86,0.0092,0.48%,41,2.054,54,60,$152.38 Bn,$130.91 Bn,"$3,965",38430800,Morocco,2013
748.2K,Refined sugar,0.054,Aziz Akhannouch & family,$1.70,46.5,53.5,0.06,,39.50%,,446.6K,86,0.0092,0.48%,41,2.054,54,60,$152.38 Bn,$130.91 Bn,"$3,965",38430800,Morocco,2023
748.2K,Refined sugar,0.054,Aziz Akhannouch & family,$1.70,46.5,53.5,0.06,,39.50%,,446.6K,86,0.0092,0.48%,41,2.054,54,60,$152.38 Bn,$130.91 Bn,"$3,965",38430800,Morocco,2013
748.2K,Refined sugar,0.054,Aziz Akhannouch & family,$1.70,46.5,53.5,0.06,,39.50%,,446.6K,86,0.0092,0.48%,41,2.054,54,60,$152.38 Bn,$130.91 Bn,"$3,965",38430800,Morocco,2023
748.2K,Refined sugar,0.054,Aziz Akhannouch & family,$1.70,46.5,53.5,0.06,,39.50%,,446.6K,86,0.0092,0.48%,41,2.054,54,60,$152.38 Bn,$130.91 Bn,"$3,965",38430800,Morocco,2013
748.2K,Refined sugar,0.054,Aziz Akhannouch & family,$1.70,46.5,53.5,0.06,,39.50%,,446.6K,86,0.0092,0.48%,41,2.054,54,60,$152.38 Bn,$130.91 Bn,"$3,965",38430800,Morocco,2023
748.2K,Refined sugar,0.054,Aziz Akhannouch & family,$1.70,46.5,53.5,0.06,,39.50%,,446.6K,86,0.0092,0.48%,41,2.054,54,60,$152.38 Bn,$130.91 Bn,"$3,965",38430800,Morocco,2013
748.2K,Refined sugar,0.054,Aziz Akhannouch & family,$1.70,46.5,53.5,0.06,,39.50%,,446.6K,86,0.0092,0.48%,41,2.054,54,60,$152.38 Bn,$130.91 Bn,"$3,965",38430800,Morocco,2023
748.2K,Refined sugar,0.054,Aziz Akhannouch & family,$1.70,46.5,53.5,0.06,,39.50%,,446.6K,86,0.0092,0.48%,41,2.054,54,60,$152.38 Bn,$130.91 Bn,"$3,965",38430800,Morocco,2013
748.2K,Refined sugar,0.054,Aziz Akhannouch & family,$1.70,46.5,53.5,0.06,,39.50%,,446.6K,86,0.0092,0.48%,41,2.054,54,60,$152.38 Bn,$130.91 Bn,"$3,965",38430800,Morocco,2023
748.2K,Refined sugar,0.054,Aziz Akhannouch & family,$1.70,46.5,53.5,0.06,,39.50%,,446.6K,86,0.0092,0.48%,41,2.054,54,60,$152.38 Bn,$130.91 Bn,"$3,965",38430800,Morocco,2013
748.2K,Refined sugar,0.054,Aziz Akhannouch & family,$1.70,46.5,53.5,0.06,,39.50%,,446.6K,86,0.0092,0.48%,41,2.054,54,60,$152.38 Bn,$130.91 Bn,"$3,965",38430800,Morocco,2023
748.2K,Refined sugar,0.054,Aziz Akhannouch & family,$1.70,46.5,53.5,0.06,,39.50%,,446.6K,86,0.0092,0.48%,41,2.054,54,60,$152.38 Bn,$130.91 Bn,"$3,965",38430800,Morocco,2013
9.6K,Compound feed n.e.c.,,,,29.5,70.5,0.044,,,,5.8K,88,0.0078,0.01%,175,,80,135,$15.51 Bn,$16.68 Bn,"$33,260",466330,Brunei,2016
9.6K,Compound feed n.e.c.,,,,29.5,70.5,0.044,,,,5.8K,88,0.0078,0.01%,175,,80,135,$15.51 Bn,$16.68 Bn,"$33,260",466330,Brunei,2016
